,min,avg
6448,432.0,507.05
6449,443.0,506.64
6450,449.0,506.25
6451,436.0,507.97
6452,458.0,507.74
6453,432.0,507.73
6454,443.0,507.72
6455,434.0,508.67
6456,433.0,508.94
6457,425.0,506.23
6458,425.0,504.93
6459,445.0,505.5
6460,446.0,505.59
6461,443.0,505.4
6462,441.0,506.45
6463,439.0,507.02
6464,428.0,506.56
6465,438.0,506.45
6466,436.0,508.63
6467,443.0,508.29
6468,437.0,508.3
6469,459.0,508.01
6470,430.0,506.09
6471,443.0,506.73
6472,443.0,508.5
6473,454.0,507.97
6474,450.0,508.36
6475,429.0,508.85
6476,433.0,508.19
6477,427.0,508.51
6478,431.0,508.77
6479,402.0,508.93
6480,428.0,508.63
6481,430.0,510.38
6482,435.0,509.9
6483,450.0,509.89
6484,447.0,509.06
6485,421.0,509.55
6486,431.0,508.1
6487,444.0,508.27
6488,443.0,508.28
6489,417.0,506.58
6490,435.0,506.71
6491,414.0,506.65
6492,424.0,507.29
6493,417.0,508.73
6494,447.0,508.19
6495,423.0,506.81
6496,453.0,508.86
6497,445.0,508.59
6498,449.0,507.52
6499,450.0,509.39
6500,438.0,508.52
6501,432.0,508.02
6502,446.0,509.66
6503,415.0,508.99
6504,443.0,506.44
6505,434.0,507.12
6506,441.0,505.44
6507,443.0,504.97
6508,411.0,504.32
6509,393.0,503.89
6510,425.0,503.67
6511,421.0,504.06
6512,424.0,504.59
6513,437.0,503.88
6514,435.0,504.32
6515,448.0,504.05
6516,435.0,503.42
6517,435.0,503.59
6518,415.0,503.51
6519,421.0,503.49
6520,432.0,504.37
6521,435.0,506.61
6522,435.0,507.39
6523,418.0,508.61
6524,424.0,508.14
6525,440.0,508.43
6526,440.0,507.4
6527,426.0,507.84
6528,435.0,508.48
6529,429.0,508.29
6530,437.0,509.08
6531,437.0,510.26
6532,437.0,509.72
6533,428.0,508.87
6534,428.0,508.88
6535,429.0,509.11
6536,433.0,509.02
6537,413.0,508.2
6538,428.0,509.05
6539,423.0,507.94
6540,419.0,507.74
6541,428.0,507.3
6542,443.0,506.68
6543,425.0,505.27
6544,424.0,505.13
6545,418.0,504.68
6546,433.0,505.41
6547,427.0,504.56
6548,423.0,504.01
6549,424.0,504.53
6550,421.0,505.32
6551,422.0,504.81
6552,448.0,506.97
6553,439.0,506.14
6554,431.0,503.96
6555,450.0,503.91
6556,434.0,502.44
6557,435.0,503.18
6558,440.0,505.8
6559,437.0,505.25
6560,445.0,505.96
6561,428.0,505.01
6562,446.0,505.61
6563,415.0,506.17
6564,428.0,506.0
6565,415.0,507.74
6566,407.0,507.81
6567,412.0,509.68
6568,427.0,509.75
6569,428.0,510.22
6570,429.0,510.73
6571,439.0,509.57
6572,445.0,510.25
6573,447.0,509.89
6574,440.0,508.89
6575,441.0,509.17
6576,446.0,509.15
6577,443.0,507.35
6578,415.0,506.54
6579,425.0,506.97
6580,451.0,506.68
6581,429.0,506.39
6582,425.0,506.62
6583,441.0,506.39
6584,427.0,507.17
6585,443.0,506.76
6586,425.0,507.61
6587,429.0,507.02
6588,432.0,506.55
6589,420.0,507.61
6590,419.0,507.49
6591,440.0,507.67
6592,456.0,506.02
6593,444.0,504.22
6594,433.0,504.63
6595,445.0,503.33
6596,432.0,503.04
6597,425.0,501.58
6598,420.0,502.64
6599,428.0,502.0
6600,414.0,502.44
6601,424.0,501.82
6602,419.0,502.24
6603,454.0,502.28
6604,455.0,501.89
6605,442.0,502.72
6606,422.0,503.41
6607,430.0,503.47
6608,435.0,504.16
6609,443.0,504.74
6610,446.0,505.41
6611,448.0,505.23
6612,429.0,504.75
6613,429.0,504.46
6614,438.0,502.59
6615,429.0,503.17
6616,437.0,503.67
6617,440.0,502.79
6618,445.0,503.6
6619,434.0,504.32
6620,431.0,504.2
6621,444.0,503.02
6622,452.0,504.38
6623,446.0,502.91
6624,409.0,502.87
6625,441.0,502.21
6626,426.0,502.51
6627,432.0,502.37
6628,437.0,503.91
6629,425.0,503.12
6630,431.0,502.48
6631,421.0,504.09
6632,428.0,503.3
6633,430.0,503.9
6634,433.0,502.16
6635,413.0,503.71
6636,440.0,501.6
6637,439.0,503.33
6638,427.0,503.33
6639,400.0,504.48
6640,410.0,505.21
6641,398.0,505.49
6642,414.0,505.41
6643,434.0,504.94
6644,415.0,506.77
6645,414.0,505.79
6646,426.0,505.88
6647,420.0,505.2
6648,421.0,505.81
6649,450.0,505.65
6650,460.0,505.42
6651,454.0,507.15
6652,447.0,506.46
6653,433.0,506.81
6654,437.0,506.69
6655,443.0,506.77
6656,440.0,507.86
6657,433.0,507.4
6658,431.0,508.38
6659,429.0,505.87
6660,450.0,506.0
6661,443.0,507.68
6662,427.0,506.97
6663,449.0,506.73
6664,429.0,504.77
6665,427.0,504.3
6666,432.0,505.54
6667,426.0,504.2
6668,435.0,506.4
6669,436.0,507.73
6670,445.0,506.84
6671,435.0,506.38
6672,445.0,504.54
6673,443.0,503.82
6674,426.0,505.56
6675,439.0,505.57
6676,406.0,505.29
6677,448.0,505.28
6678,440.0,504.29
6679,439.0,504.92
6680,435.0,505.01
6681,452.0,503.54
6682,440.0,503.29
6683,453.0,505.57
6684,445.0,506.12
6685,438.0,506.06
6686,439.0,505.9
6687,416.0,505.63
6688,420.0,506.52
6689,427.0,507.93
6690,431.0,506.99
6691,431.0,507.07
6692,434.0,506.37
6693,409.0,507.08
6694,440.0,507.4
6695,451.0,507.64
6696,446.0,508.29
6697,434.0,508.59
6698,449.0,509.61
6699,456.0,511.74
6700,439.0,509.94
6701,450.0,510.99
6702,434.0,510.21
6703,408.0,508.82
6704,441.0,508.75
6705,432.0,507.86
6706,438.0,507.8
6707,434.0,506.63
6708,426.0,507.08
6709,453.0,508.29
6710,448.0,509.74
6711,442.0,511.32
6712,431.0,510.73
6713,453.0,508.94
6714,446.0,510.01
6715,445.0,509.7
6716,429.0,510.64
6717,452.0,511.0
6718,443.0,508.47
6719,442.0,507.96
6720,451.0,507.5
6721,443.0,506.86
6722,444.0,506.53
6723,439.0,506.61
6724,434.0,504.98
6725,402.0,504.4
6726,409.0,504.78
6727,404.0,506.29
6728,399.0,505.7
6729,416.0,505.48
6730,432.0,505.32
6731,408.0,502.66
6732,431.0,504.26
6733,443.0,507.37
6734,443.0,505.63
6735,416.0,505.42
6736,440.0,505.85
6737,423.0,507.0
6738,417.0,506.79
6739,447.0,507.1
6740,436.0,505.43
6741,437.0,506.1
6742,446.0,506.08
6743,445.0,506.16
6744,422.0,507.88
6745,434.0,507.66
6746,435.0,506.46
6747,423.0,507.8
6748,431.0,506.37
6749,436.0,505.06
6750,435.0,506.88
6751,435.0,507.53
6752,443.0,507.64
6753,445.0,509.23
6754,449.0,509.11
6755,407.0,509.65
6756,432.0,508.14
6757,451.0,508.09
6758,437.0,508.09
6759,411.0,506.21
6760,418.0,506.16
6761,425.0,506.02
6762,421.0,506.41
6763,426.0,506.57
6764,424.0,507.64
6765,430.0,507.67
6766,408.0,508.07
6767,434.0,506.52
6768,427.0,505.65
6769,448.0,506.69
6770,436.0,505.04
6771,434.0,506.41
6772,428.0,505.16
6773,425.0,505.36
6774,437.0,505.75
6775,422.0,506.02
6776,445.0,506.23
6777,442.0,507.36
6778,422.0,506.55
6779,408.0,507.79
6780,417.0,508.94
6781,439.0,508.21
6782,437.0,507.84
6783,438.0,507.27
6784,427.0,507.3
6785,423.0,506.47
6786,434.0,506.35
6787,428.0,505.96
6788,419.0,504.71
6789,430.0,502.56
6790,436.0,502.6
6791,441.0,503.21
6792,451.0,502.33
6793,446.0,502.02
6794,442.0,503.05
6795,448.0,504.27
6796,447.0,503.58
6797,448.0,504.31
6798,445.0,505.17
6799,455.0,506.03
6800,451.0,504.87
6801,432.0,504.22
6802,452.0,503.93
6803,436.0,503.77
6804,444.0,503.11
6805,443.0,502.97
6806,447.0,505.37
6807,449.0,504.84
6808,454.0,505.1
6809,450.0,505.9
6810,439.0,505.94
6811,456.0,504.5
6812,432.0,505.08
6813,443.0,505.21
6814,437.0,505.92
6815,434.0,505.5
6816,429.0,504.87
6817,419.0,504.4
6818,439.0,503.98
6819,436.0,503.32
6820,431.0,503.52
6821,434.0,502.81
6822,440.0,501.14
6823,427.0,502.78
6824,430.0,503.54
6825,434.0,504.58
6826,431.0,503.29
6827,439.0,502.51
6828,411.0,500.8
6829,393.0,500.71
6830,390.0,501.28
6831,443.0,502.41
6832,410.0,502.12
6833,401.0,502.98
6834,417.0,505.35
6835,443.0,507.15
6836,422.0,508.19
6837,427.0,507.06
6838,429.0,505.17
6839,432.0,505.36
6840,429.0,504.97
6841,442.0,506.0
6842,447.0,506.76
6843,441.0,505.77
6844,444.0,504.44
6845,440.0,504.67
6846,444.0,504.94
6847,449.0,505.17
6848,416.0,504.98
6849,442.0,507.58
6850,446.0,507.31
6851,443.0,506.92
6852,437.0,508.19
6853,439.0,507.16
6854,440.0,507.49
6855,439.0,508.87
6856,440.0,508.54
6857,441.0,508.09
6858,445.0,506.96
6859,428.0,506.24
6860,440.0,506.2
6861,444.0,506.54
6862,454.0,506.41
6863,437.0,505.95
6864,434.0,506.92
6865,423.0,507.28
6866,441.0,506.66
6867,448.0,506.48
6868,453.0,506.17
6869,422.0,507.89
6870,417.0,507.89
6871,419.0,507.21
6872,418.0,506.08
6873,417.0,505.77
6874,406.0,506.15
6875,396.0,505.91
6876,437.0,507.26
6877,437.0,507.13
6878,412.0,506.44
6879,427.0,506.67
6880,432.0,506.6
6881,452.0,504.89
6882,444.0,505.18
6883,446.0,505.01
6884,449.0,504.88
6885,429.0,506.24
6886,446.0,506.07
6887,444.0,506.58
6888,456.0,507.45
6889,443.0,507.64
6890,441.0,507.87
6891,448.0,509.79
6892,447.0,511.15
6893,447.0,510.53
6894,438.0,509.53
6895,427.0,508.87
6896,433.0,509.91
6897,452.0,510.06
6898,443.0,508.74
6899,432.0,507.8
6900,431.0,508.59
6901,451.0,509.41
6902,449.0,509.91
6903,450.0,508.25
6904,439.0,507.11
6905,455.0,506.83
6906,450.0,507.51
6907,431.0,509.09
6908,451.0,509.86
6909,445.0,508.25
6910,437.0,509.42
6911,432.0,508.69
6912,452.0,510.47
6913,450.0,509.37
6914,459.0,507.29
6915,449.0,505.72
6916,433.0,505.66
6917,434.0,504.29
6918,430.0,504.54
6919,421.0,504.67
6920,424.0,503.29
6921,448.0,503.63
6922,448.0,503.88
6923,447.0,505.75
6924,436.0,506.76
6925,432.0,506.52
6926,387.0,505.89
6927,418.0,505.48
6928,437.0,504.17
6929,440.0,505.44
6930,448.0,505.94
6931,443.0,506.57
6932,436.0,506.05
6933,451.0,506.13
6934,426.0,506.39
6935,421.0,506.45
6936,444.0,505.26
6937,444.0,504.91
6938,444.0,503.74
6939,454.0,504.03
6940,438.0,504.77
6941,426.0,505.51
6942,429.0,505.1
6943,412.0,504.41
6944,443.0,506.37
6945,448.0,506.92
6946,458.0,506.86
6947,446.0,506.82
6948,454.0,507.66
6949,436.0,508.98
6950,427.0,508.74
6951,439.0,508.94
6952,432.0,508.81
6953,434.0,507.56
6954,434.0,506.83
6955,438.0,506.1
6956,416.0,506.0
6957,405.0,505.34
6958,427.0,504.38
6959,414.0,504.92
6960,428.0,505.92
6961,444.0,506.71
6962,442.0,506.56
6963,445.0,506.86
6964,438.0,507.4
6965,420.0,508.05
6966,421.0,507.19
6967,446.0,507.67
6968,440.0,506.19
6969,424.0,507.14
6970,428.0,507.75
6971,420.0,508.14
6972,444.0,510.43
6973,424.0,511.27
6974,432.0,510.54
6975,444.0,511.86
6976,442.0,511.87
6977,452.0,511.17
6978,452.0,509.88
6979,443.0,510.01
6980,448.0,510.81
6981,420.0,509.89
6982,443.0,508.79
6983,432.0,507.37
6984,432.0,507.82
6985,397.0,507.14
6986,409.0,506.67
6987,433.0,508.19
6988,430.0,508.91
6989,418.0,508.46
6990,432.0,508.51
6991,442.0,507.71
6992,403.0,508.25
6993,434.0,508.39
6994,424.0,509.2
6995,442.0,509.92
6996,435.0,510.9
6997,447.0,510.35
6998,444.0,511.25
6999,441.0,511.33
7000,436.0,511.26
7001,441.0,509.75
7002,432.0,508.96
7003,434.0,509.83
7004,437.0,508.47
7005,439.0,508.34
7006,444.0,507.98
7007,447.0,509.05
7008,446.0,509.24
7009,441.0,508.91
7010,432.0,509.53
7011,428.0,510.38
7012,427.0,510.02
7013,439.0,510.3
7014,447.0,509.5
7015,439.0,508.58
7016,430.0,508.36
7017,428.0,507.71
7018,444.0,506.81
7019,416.0,506.33
7020,428.0,505.52
7021,429.0,507.35
7022,449.0,506.99
7023,433.0,505.76
7024,430.0,507.19
7025,443.0,507.28
7026,435.0,507.39
7027,435.0,507.01
7028,446.0,506.12
7029,434.0,507.34
7030,419.0,506.95
7031,428.0,508.08
7032,431.0,507.36
7033,417.0,506.02
7034,424.0,506.5
7035,431.0,506.7
7036,440.0,507.47
7037,442.0,507.53
7038,440.0,507.05
7039,443.0,509.52
7040,416.0,508.09
7041,420.0,509.52
7042,412.0,509.6
7043,407.0,507.62
7044,413.0,507.42
7045,424.0,507.24
7046,446.0,507.64
7047,448.0,506.75
7048,436.0,506.28
7049,436.0,506.77
7050,438.0,506.07
7051,439.0,505.83
7052,430.0,506.48
7053,409.0,507.26
7054,435.0,505.61
7055,417.0,504.72
7056,437.0,506.09
7057,432.0,504.66
7058,448.0,506.67
7059,447.0,507.34
7060,450.0,506.98
7061,414.0,506.52
7062,428.0,505.56
7063,433.0,506.96
7064,426.0,508.77
7065,435.0,508.91
7066,421.0,508.55
7067,422.0,509.02
7068,437.0,510.36
7069,429.0,510.09
7070,447.0,510.96
7071,451.0,510.85
7072,450.0,510.33
7073,429.0,511.11
7074,434.0,511.02
7075,438.0,512.11
7076,413.0,511.62
7077,427.0,511.15
7078,442.0,511.55
7079,450.0,511.4
7080,453.0,511.5
7081,463.0,510.35
7082,450.0,510.42
7083,431.0,511.2
7084,431.0,510.85
7085,428.0,510.55
7086,424.0,508.83
7087,435.0,507.51
7088,451.0,507.75
7089,444.0,507.91
7090,436.0,507.42
7091,429.0,507.26
7092,421.0,506.92
7093,424.0,504.96
7094,427.0,504.73
7095,424.0,505.39
7096,441.0,503.58
7097,446.0,504.53
7098,436.0,505.36
7099,430.0,506.45
7100,441.0,507.05
7101,450.0,507.35
7102,444.0,506.18
7103,436.0,506.5
7104,442.0,505.52
7105,447.0,505.64
7106,452.0,506.18
7107,434.0,506.74
7108,418.0,506.95
7109,423.0,505.72
7110,447.0,505.55
7111,411.0,504.82
7112,429.0,504.77
7113,433.0,505.31
7114,443.0,506.34
7115,424.0,505.97
7116,423.0,506.07
7117,425.0,506.57
7118,423.0,506.34
7119,426.0,506.82
7120,403.0,507.0
7121,420.0,506.51
7122,415.0,505.37
7123,411.0,505.76
7124,432.0,506.74
7125,433.0,506.07
7126,427.0,506.64
7127,436.0,505.74
7128,434.0,506.12
7129,427.0,504.4
7130,433.0,504.95
7131,438.0,505.19
7132,433.0,504.66
7133,440.0,505.06
7134,428.0,505.63
7135,428.0,505.78
7136,440.0,506.99
7137,426.0,506.33
7138,421.0,507.47
7139,439.0,507.22
7140,427.0,506.06
7141,439.0,507.15
7142,432.0,508.89
7143,432.0,509.17
7144,420.0,509.06
7145,429.0,510.44
7146,438.0,509.86
7147,440.0,510.43
7148,425.0,510.26
7149,428.0,511.38
7150,431.0,511.06
7151,426.0,508.85
7152,438.0,508.83
7153,430.0,508.5
7154,430.0,507.87
7155,436.0,506.04
7156,419.0,506.37
7157,435.0,506.57
7158,437.0,507.35
7159,425.0,507.8
7160,430.0,509.04
7161,450.0,509.08
7162,446.0,508.92
7163,453.0,508.32
7164,429.0,507.54
7165,447.0,507.19
7166,441.0,508.82
7167,437.0,507.62
7168,436.0,508.11
7169,435.0,506.94
7170,378.0,506.57
7171,410.0,506.42
7172,397.0,505.85
7173,436.0,505.33
7174,445.0,503.82
7175,420.0,505.72
7176,449.0,506.94
7177,448.0,506.56
7178,437.0,507.05
7179,416.0,507.53
7180,436.0,507.25
7181,439.0,507.05
7182,442.0,508.36
7183,458.0,508.46
7184,454.0,509.55
7185,420.0,508.68
7186,451.0,509.28
7187,453.0,507.99
7188,438.0,508.4
7189,433.0,507.63
7190,446.0,508.59
7191,449.0,507.06
7192,449.0,507.5
7193,439.0,506.76
7194,448.0,505.82
7195,431.0,504.53
7196,436.0,503.69
7197,427.0,504.29
7198,435.0,505.81
7199,435.0,505.26
7200,424.0,506.17
7201,436.0,506.13
7202,415.0,505.21
7203,451.0,506.48
7204,433.0,505.81
7205,445.0,505.5
7206,438.0,502.88
7207,434.0,503.74
7208,431.0,502.23
7209,455.0,502.18
7210,432.0,502.79
7211,431.0,502.3
7212,426.0,503.96
7213,425.0,504.3
7214,430.0,504.17
7215,442.0,505.67
7216,430.0,506.93
7217,424.0,506.38
7218,442.0,505.87
7219,451.0,504.85
7220,445.0,505.31
7221,438.0,505.99
7222,437.0,505.62
7223,429.0,506.14
7224,436.0,504.73
7225,432.0,505.0
7226,426.0,505.78
7227,440.0,506.48
7228,439.0,507.9
7229,430.0,507.5
7230,427.0,507.74
7231,424.0,507.3
7232,425.0,507.15
7233,417.0,507.83
7234,452.0,508.36
7235,444.0,509.06
7236,445.0,508.01
7237,423.0,508.55
7238,423.0,507.46
7239,441.0,507.0
7240,431.0,506.77
7241,438.0,505.16
7242,432.0,504.58
7243,428.0,504.88
7244,431.0,506.19
7245,438.0,504.76
7246,410.0,503.33
7247,437.0,503.16
7248,420.0,503.57
7249,430.0,504.46
7250,441.0,503.86
7251,422.0,504.16
7252,431.0,504.03
7253,449.0,502.91
7254,447.0,503.05
7255,415.0,502.42
7256,442.0,504.12
7257,433.0,505.62
7258,435.0,506.31
7259,433.0,506.37
7260,442.0,506.22
7261,416.0,506.15
7262,433.0,507.55
7263,438.0,507.22
7264,436.0,506.08
7265,435.0,505.84
7266,447.0,506.86
7267,442.0,507.02
7268,442.0,508.45
7269,453.0,509.92
7270,446.0,510.47
7271,438.0,512.47
7272,428.0,512.64
7273,443.0,511.64
7274,410.0,513.05
7275,427.0,513.53
7276,431.0,513.32
7277,441.0,514.5
7278,447.0,514.12
7279,451.0,513.12
7280,444.0,511.18
7281,423.0,511.8
7282,447.0,511.45
7283,432.0,511.83
7284,442.0,512.66
7285,437.0,510.9
7286,425.0,511.25
7287,450.0,511.79
7288,448.0,511.36
7289,439.0,510.68
7290,423.0,510.59
7291,420.0,509.4
7292,423.0,509.5
7293,427.0,509.75
7294,425.0,510.41
7295,448.0,510.01
7296,438.0,510.76
7297,442.0,511.61
7298,446.0,510.36
7299,446.0,510.99
7300,440.0,511.52
7301,436.0,511.36
7302,441.0,512.06
7303,437.0,512.03
7304,438.0,511.58
7305,435.0,510.38
7306,438.0,509.51
7307,455.0,509.73
7308,440.0,509.57
7309,442.0,508.41
7310,413.0,507.65
7311,434.0,507.87
7312,440.0,508.66
7313,438.0,508.27
7314,446.0,508.01
7315,444.0,508.08
7316,434.0,507.33
7317,434.0,506.41
7318,405.0,506.62
7319,400.0,505.48
7320,411.0,505.3
7321,416.0,504.41
7322,426.0,505.24
7323,430.0,506.53
7324,434.0,507.8
7325,435.0,507.12
7326,435.0,509.08
7327,422.0,508.92
7328,428.0,508.33
7329,429.0,506.8
7330,422.0,507.81
7331,402.0,507.26
7332,421.0,508.94
7333,429.0,507.62
7334,427.0,509.51
7335,416.0,507.93
7336,443.0,507.62
7337,438.0,506.86
7338,427.0,507.66
7339,440.0,509.66
7340,424.0,509.58
7341,443.0,509.56
7342,443.0,509.05
7343,448.0,509.26
7344,416.0,508.79
7345,445.0,508.69
7346,436.0,507.73
7347,442.0,507.21
7348,421.0,505.51
7349,450.0,505.4
7350,449.0,506.5
7351,463.0,507.86
7352,447.0,508.0
7353,443.0,507.99
7354,437.0,508.92
7355,409.0,508.35
7356,418.0,509.17
7357,440.0,508.38
7358,437.0,508.71
7359,451.0,509.87
7360,443.0,511.66
7361,431.0,510.48
7362,447.0,509.87
7363,440.0,508.72
7364,441.0,508.77
7365,431.0,507.84
7366,445.0,507.78
7367,438.0,509.12
7368,377.0,507.68
7369,420.0,507.4
7370,442.0,506.92
7371,430.0,505.45
7372,437.0,506.81
7373,434.0,508.55
7374,423.0,508.51
7375,417.0,509.6
7376,434.0,507.9
7377,432.0,505.59
7378,411.0,504.53
7379,443.0,505.45
7380,431.0,504.49
7381,440.0,505.86
7382,425.0,507.6
7383,435.0,507.7
7384,435.0,507.15
7385,437.0,506.67
7386,451.0,507.33
7387,437.0,507.38
7388,426.0,506.88
7389,427.0,508.43
7390,441.0,508.3
7391,445.0,509.05
7392,426.0,508.75
7393,427.0,507.34
7394,427.0,506.13
7395,447.0,505.64
7396,443.0,504.07
7397,436.0,504.53
7398,437.0,505.15
7399,433.0,504.95
7400,423.0,504.48
7401,442.0,504.66
7402,443.0,505.65
7403,427.0,505.33
7404,441.0,505.83
7405,435.0,506.39
7406,441.0,505.85
7407,416.0,507.92
7408,416.0,507.29
7409,425.0,508.0
7410,439.0,510.29
7411,435.0,510.71
7412,437.0,510.39
7413,444.0,510.82
7414,439.0,509.95
7415,421.0,509.27
7416,433.0,508.71
7417,441.0,507.36
7418,456.0,507.34
7419,465.0,506.93
7420,438.0,507.51
7421,432.0,508.55
7422,422.0,507.12
7423,421.0,507.55
7424,425.0,506.55
7425,413.0,506.35
7426,441.0,506.58
7427,450.0,507.0
7428,439.0,505.99
7429,457.0,506.21
7430,433.0,506.72
7431,445.0,505.05
7432,438.0,504.47
7433,432.0,503.85
7434,432.0,504.47
7435,440.0,505.07
7436,440.0,505.25
7437,439.0,505.96
7438,429.0,505.39
7439,445.0,504.24
7440,428.0,505.25
7441,433.0,505.19
7442,432.0,505.22
7443,422.0,505.94
7444,449.0,506.95
7445,432.0,505.97
7446,436.0,506.54
7447,417.0,505.48
7448,426.0,506.82
7449,446.0,505.78
7450,433.0,506.32
7451,440.0,506.41
7452,447.0,507.84
7453,397.0,507.07
7454,440.0,508.64
7455,446.0,507.01
7456,432.0,507.36
7457,449.0,506.21
7458,441.0,505.97
7459,440.0,505.58
7460,424.0,506.89
7461,439.0,506.87
7462,417.0,507.63
7463,443.0,506.9
7464,440.0,506.64
7465,434.0,506.17
7466,425.0,506.09
7467,443.0,505.98
7468,442.0,507.71
7469,424.0,507.96
7470,428.0,506.98
7471,445.0,506.28
7472,445.0,507.0
7473,433.0,509.04
7474,443.0,509.23
7475,448.0,509.45
7476,434.0,507.19
7477,442.0,507.05
7478,434.0,508.32
7479,442.0,509.07
7480,419.0,509.64
7481,423.0,509.96
7482,448.0,509.7
7483,457.0,508.19
7484,448.0,508.21
7485,443.0,508.0
7486,438.0,507.71
7487,432.0,507.68
7488,445.0,508.09
7489,443.0,508.35
7490,446.0,509.2
7491,422.0,508.48
7492,426.0,508.44
7493,446.0,508.16
7494,450.0,508.39
7495,423.0,509.1
7496,451.0,508.47
7497,420.0,507.2
7498,430.0,508.27
7499,436.0,510.05
7500,422.0,510.35
7501,446.0,509.43
7502,445.0,508.15
7503,440.0,509.15
7504,428.0,509.35
7505,409.0,510.22
7506,405.0,509.37
7507,417.0,508.37
7508,419.0,507.84
7509,445.0,505.99
7510,450.0,504.91
7511,437.0,505.23
7512,439.0,504.32
7513,422.0,504.53
7514,444.0,504.17
7515,451.0,505.45
7516,441.0,507.31
7517,447.0,507.27
7518,447.0,506.45
7519,453.0,505.83
7520,440.0,503.88
7521,445.0,505.69
7522,434.0,503.83
7523,429.0,504.0
7524,439.0,504.81
7525,441.0,505.54
7526,451.0,504.38
7527,404.0,502.88
7528,449.0,504.23
7529,435.0,502.93
7530,437.0,500.45
7531,422.0,500.36
7532,425.0,499.39
7533,411.0,497.96
7534,407.0,498.94
7535,407.0,498.22
7536,423.0,497.82
7537,420.0,496.58
7538,429.0,498.28
7539,401.0,498.19
7540,432.0,499.34
7541,432.0,499.84
7542,435.0,499.79
7543,437.0,499.21
7544,437.0,500.69
7545,427.0,501.55
7546,415.0,501.69
7547,425.0,503.52
7548,434.0,505.19
7549,420.0,505.24
7550,445.0,506.64
7551,433.0,507.02
7552,432.0,507.37
7553,432.0,506.7
7554,448.0,507.37
7555,436.0,507.37
7556,451.0,509.02
7557,440.0,508.46
7558,444.0,509.35
7559,433.0,509.75
7560,431.0,507.86
7561,431.0,508.48
7562,423.0,508.35
7563,448.0,508.1
7564,452.0,508.23
7565,434.0,506.99
7566,452.0,506.34
7567,445.0,506.99
7568,435.0,508.2
7569,437.0,509.7
7570,437.0,508.37
7571,431.0,508.13
7572,425.0,507.97
7573,445.0,508.61
7574,418.0,507.74
7575,435.0,509.63
7576,431.0,509.43
7577,423.0,508.45
7578,416.0,507.68
7579,425.0,507.81
7580,438.0,505.82
7581,431.0,506.35
7582,440.0,505.68
7583,449.0,505.58
7584,421.0,505.49
7585,432.0,504.98
7586,443.0,506.3
7587,438.0,505.76
7588,403.0,504.83
7589,439.0,505.17
7590,430.0,505.75
7591,412.0,506.91
7592,413.0,508.01
7593,395.0,508.38
7594,407.0,507.69
7595,411.0,507.13
7596,424.0,508.02
7597,423.0,508.54
7598,411.0,507.68
7599,437.0,507.56
7600,428.0,506.46
7601,405.0,504.86
7602,390.0,504.86
7603,405.0,504.88
7604,443.0,505.26
7605,427.0,505.19
7606,434.0,505.28
7607,434.0,505.93
7608,444.0,504.96
7609,434.0,504.89
7610,441.0,505.84
7611,435.0,507.07
7612,440.0,507.1
7613,440.0,508.73
7614,449.0,507.58
7615,446.0,506.92
7616,451.0,506.08
7617,444.0,507.57
7618,447.0,507.17
7619,449.0,506.95
7620,452.0,505.78
7621,431.0,504.45
7622,441.0,504.21
7623,425.0,505.52
7624,450.0,505.39
7625,439.0,506.67
7626,433.0,506.89
7627,427.0,507.77
7628,430.0,506.14
7629,436.0,506.89
7630,445.0,506.7
7631,450.0,507.3
7632,453.0,508.83
7633,450.0,509.41
7634,458.0,509.27
7635,439.0,508.48
7636,444.0,508.77
7637,434.0,507.54
7638,438.0,506.54
7639,423.0,506.52
7640,452.0,506.01
7641,438.0,505.74
7642,440.0,506.69
7643,449.0,508.01
7644,436.0,507.73
7645,437.0,506.63
7646,441.0,508.18
7647,454.0,508.44
7648,439.0,510.98
7649,446.0,512.17
7650,437.0,510.01
7651,457.0,511.4
7652,449.0,509.71
7653,446.0,509.4
7654,444.0,509.94
7655,439.0,510.2
7656,447.0,510.74
7657,431.0,508.39
7658,436.0,508.76
7659,431.0,507.17
7660,427.0,505.9
7661,445.0,505.75
7662,429.0,506.32
7663,443.0,506.29
7664,437.0,506.49
7665,448.0,506.18
7666,437.0,504.57
7667,441.0,505.04
7668,438.0,507.03
7669,452.0,506.41
7670,428.0,505.6
7671,436.0,505.65
7672,426.0,507.01
7673,439.0,506.08
7674,437.0,504.69
7675,434.0,505.69
7676,443.0,507.45
7677,442.0,507.55
7678,425.0,507.87
7679,438.0,508.42
7680,449.0,510.14
7681,437.0,508.93
7682,444.0,507.7
7683,446.0,507.2
7684,421.0,505.95
7685,444.0,505.53
7686,428.0,506.01
7687,428.0,505.83
7688,418.0,505.09
7689,425.0,505.29
7690,432.0,504.45
7691,431.0,505.06
7692,442.0,503.25
7693,443.0,503.02
7694,455.0,503.51
7695,437.0,502.23
7696,434.0,502.94
7697,433.0,502.88
7698,422.0,503.72
7699,444.0,505.68
7700,427.0,506.49
7701,434.0,506.3
7702,431.0,505.32
7703,427.0,505.5
7704,425.0,505.64
7705,436.0,504.87
7706,432.0,505.9
7707,441.0,504.97
7708,445.0,504.87
7709,430.0,506.33
7710,443.0,506.59
7711,436.0,507.41
7712,453.0,507.25
7713,454.0,506.38
7714,453.0,508.5
7715,447.0,508.86
7716,442.0,508.05
7717,449.0,507.75
7718,456.0,507.67
7719,428.0,506.63
